PLAYER_ID,PLAYER_NAME,GP,PTS_PER_GP,IMC,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,FGM,FGA,FG%,AST,TOV,PF,TEAM_ABBREVIATION,FG_PCT_Restricted_Area,FG_PCT_In_The_Paint_(Non-RA),FG_PCT_Left_Corner_3,FG_PCT_Right_Corner_3,FG_PCT_Mid-Range,FG_PCT_Above_the_Break_3,AST_PER_GP,STL_PER_GP,BLK_PER_GP,MIN_PER_GP
1641723,Kobe Bufkin,17,4.76,23.02,-7.9,2.8000000000000003,13.0,22.1,42.4,34,92,37.0,27,10,20,ATL,50.0,50.0,0.0,20.0,45.800000000000004,26.700000000000003,1.588235294117647,0.4117647058823529,0.29411764705882354,11.529411764705882
1641724,Jett Howard,18,1.61,24.88,3.3,1.6,8.200000000000001,22.0,45.7,10,30,33.300000000000004,6,3,4,ORL,66.7,100.0,0.0,0.0,0.0,30.4,0.3333333333333333,0.1111111111111111,0.1111111111111111,3.7222222222222223
1641726,Dereck Lively II,55,8.78,22.36,5.0,10.6,17.9,12.4,72.8,221,296,74.7,60,50,144,DAL,80.4,48.9,0.0,0.0,50.0,0.0,1.0909090909090908,0.6545454545454545,1.4,23.527272727272727
1641727,Dariq Whitehead,2,1.5,25.45,-42.8,0.0,19.0,9.4,25.5,1,5,20.0,3,0,0,BKN,0.0,50.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,12.0
1641729,Brice Sensabaugh,32,7.53,27.75,-14.2,2.7,15.1,20.1,51.1,85,218,39.0,55,47,43,UTA,59.099999999999994,47.3,35.0,35.699999999999996,46.2,27.200000000000003,1.71875,0.40625,0.1875,18.25
1641730,Noah Clowney,23,5.78,22.45,-6.9,6.6000000000000005,14.6,13.700000000000001,62.6,50,93,53.800000000000004,18,15,25,BKN,74.4,35.3,62.5,38.5,0.0,16.7,0.782608695652174,0.34782608695652173,0.6956521739130435,16.08695652173913
1641731,Bilal Coulibaly,63,8.44,21.46,-11.0,3.1,11.600000000000001,13.900000000000002,54.300000000000004,188,432,43.5,110,87,137,WAS,63.2,25.900000000000002,42.9,35.199999999999996,23.1,30.3,1.746031746031746,0.9047619047619048,0.7619047619047619,27.22222222222222
1641732,Colby Jones,30,2.13,23.95,1.5,7.6,12.0,17.8,42.199999999999996,28,71,39.4,20,10,29,SAC,52.6,56.00000000000001,16.7,0.0,40.0,7.1,0.6666666666666666,0.23333333333333334,0.16666666666666666,6.4
1641733,Nick Smith Jr.,51,5.92,23.74,-12.4,2.3,7.8,20.200000000000003,51.1,113,289,39.1,59,39,55,CHA,38.7,41.5,50.0,60.0,27.1,39.800000000000004,1.1568627450980393,0.19607843137254902,0.13725490196078433,14.294117647058824
1641734,Emoni Bates,15,2.73,18.71,-30.7,0.7000000000000001,11.0,19.6,40.400000000000006,15,49,30.599999999999998,10,8,5,CLE,28.599999999999998,0.0,75.0,0.0,42.9,25.900000000000002,0.6666666666666666,0.06666666666666667,0.13333333333333333,8.866666666666667
1641735,Amari Bailey,10,2.3,23.0,5.4,9.8,4.1000000000000005,20.7,42.5,8,24,33.300000000000004,7,4,2,CHA,55.60000000000001,33.300000000000004,100.0,0.0,25.0,0.0,0.7,0.3,0.0,6.5
1641738,Kobe Brown,44,2.02,28.07,-10.5,4.6,10.5,10.4,49.0,37,90,41.099999999999994,25,9,49,LAC,67.9,25.0,66.7,16.7,50.0,30.3,0.5681818181818182,0.2727272727272727,0.13636363636363635,8.954545454545455
1641739,Toumani Camara,70,7.53,25.37,-4.6,7.3,11.899999999999999,13.4,54.7,197,438,45.0,87,84,174,POR,61.5,28.599999999999998,35.0,33.300000000000004,27.3,33.300000000000004,1.2428571428571429,0.9428571428571428,0.4714285714285714,24.84285714285714
1641741,Ricky Council IV,32,5.41,23.95,2.7,4.6,11.5,20.8,60.4,54,112,48.199999999999996,16,5,17,PHI,63.4,40.0,33.300000000000004,50.0,50.0,36.4,0.5,0.25,0.03125,9.03125
1641745,Adam Flagler,2,1.5,22.38,0.0,0.0,0.0,21.2,21.4,1,7,14.299999999999999,4,0,0,OKC,0.0,0.0,0.0,0.0,0.0,16.7,2.0,0.0,0.0,7.0
1641748,Andre Jackson Jr.,57,2.19,24.18,-7.3,7.7,12.7,9.700000000000001,59.599999999999994,50,100,50.0,50,28,92,MIL,67.7,42.1,33.300000000000004,33.300000000000004,100.0,43.8,0.8771929824561403,0.2807017543859649,0.10526315789473684,10.035087719298245
1641749,Keyontae Johnson,9,1.22,28.01,-5.8,6.5,9.5,12.8,34.4,5,16,31.3,4,4,5,OKC,25.0,25.0,0.0,100.0,100.0,0.0,0.4444444444444444,0.1111111111111111,0.0,7.333333333333333
1641753,Chris Livingston,21,1.24,25.45,-14.3,3.6999999999999997,22.2,13.600000000000001,54.7,11,22,50.0,5,5,15,MIL,61.5,50.0,50.0,0.0,0.0,0.0,0.23809523809523808,0.09523809523809523,0.0,4.333333333333333
1641754,Seth Lundy,9,1.56,26.79,-11.7,2.1999999999999997,11.799999999999999,16.8,37.3,4,17,23.5,0,1,6,ATL,0.0,0.0,0.0,66.7,100.0,12.5,0.0,0.0,0.0,5.777777777777778
1641757,Jordan Miller,8,1.62,22.91,-24.4,10.299999999999999,5.7,15.299999999999999,65.8,5,9,55.60000000000001,0,1,2,LAC,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1641763,Julian Phillips,40,2.22,21.79,0.4,3.5000000000000004,7.7,12.1,52.1,32,77,41.6,13,10,40,CHI,50.0,50.0,33.300000000000004,53.800000000000004,66.7,12.5,0.325,0.175,0.175,8.075
1641764,Brandin Podziemski,74,9.22,24.96,5.9,5.800000000000001,14.899999999999999,14.899999999999999,54.0,271,597,45.4,273,88,122,GSW,67.10000000000001,40.300000000000004,31.0,50.0,31.3,38.6,3.689189189189189,0.8243243243243243,0.1891891891891892,26.594594594594593
1641765,Olivier-Maxence Prosper,40,3.02,25.82,-13.2,6.2,15.299999999999999,15.299999999999999,49.6,40,104,38.5,22,8,20,DAL,58.099999999999994,0.0,30.0,0.0,33.300000000000004,35.0,0.55,0.175,0.1,8.4
1641766,Adama Sanogo,9,4.0,26.19,21.7,25.3,26.6,21.0,55.800000000000004,14,27,51.9,0,5,5,CHI,60.0,28.599999999999998,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,7.333333333333333
1641767,Ben Sheppard,57,4.42,21.98,4.7,1.7999999999999998,9.2,12.5,52.400000000000006,90,229,39.300000000000004,53,15,88,IND,66.0,23.5,35.3,42.9,66.7,21.9,0.9298245614035088,0.5789473684210527,0.03508771929824561,14.280701754385966
1641771,Jalen Slawson,12,0.67,24.14,-9.5,2.7,16.2,8.799999999999999,66.7,4,6,66.7,2,2,8,SAC,100.0,100.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,3.0833333333333335
1641774,Tristan Vukcevic,10,8.5,23.07,10.4,4.2,16.0,23.3,55.400000000000006,29,67,43.3,13,10,28,WAS,68.4,62.5,0.0,0.0,25.0,30.3,1.3,0.5,0.7,15.3
1641775,Jordan Walsh,9,1.67,23.72,29.9,5.3,15.299999999999999,9.2,47.199999999999996,6,15,40.0,5,3,11,BOS,66.7,0.0,0.0,0.0,0.0,40.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,9.222222222222221
1641778,Leaky Black,26,2.65,24.18,-4.0,3.1,13.200000000000001,9.9,58.9,25,52,48.1,24,6,19,CHA,57.099999999999994,28.599999999999998,50.0,50.0,50.0,40.0,0.9230769230769231,0.3076923076923077,0.4230769230769231,10.923076923076923
1641787,Tosan Evbuomwan,17,5.94,24.36,-15.6,4.7,12.2,10.8,61.6,36,71,50.7,16,9,23,DET,62.1,60.0,46.7,40.0,0.0,14.299999999999999,0.9411764705882353,0.35294117647058826,0.29411764705882354,21.58823529411765
1641788,Alex Fudge,6,2.5,22.01,-47.3,8.7,2.9000000000000004,17.599999999999998,47.199999999999996,6,15,40.0,0,2,2,DAL,60.0,50.0,33.300000000000004,0.0,0.0,0.0,0.0,0.5,0.0,6.666666666666667
1641793,D'Moi Hodge,7,2.0,23.38,-44.2,0.0,0.0,17.2,44.1,5,15,33.300000000000004,5,1,4,LAL,50.0,0.0,0.0,100.0,100.0,22.2,0.7142857142857143,0.14285714285714285,0.14285714285714285,5.857142857142857
1641809,Drew Peterson,3,3.67,21.91,16.0,0.0,4.2,12.3,91.7,4,6,66.7,1,1,1,BOS,100.0,0.0,0.0,0.0,0.0,75.0,0.3333333333333333,0.6666666666666666,0.0,7.666666666666667
1641816,Hunter Tyson,18,1.11,23.66,2.7,2.1999999999999997,14.799999999999999,18.6,50.0,8,20,40.0,2,2,10,DEN,50.0,100.0,100.0,0.0,66.7,23.1,0.1111111111111111,0.05555555555555555,0.0,2.6666666666666665
1641847,Andrew Funk,5,0.0,23.62,17.0,0.0,0.0,10.8,0.0,0,4,0.0,0,0,0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.6
1641851,Timmy Allen,5,2.6,24.3,-21.8,2.5,11.3,8.4,27.200000000000003,6,23,26.1,5,2,18,MEM,33.300000000000004,37.5,0.0,0.0,40.0,0.0,1.0,0.8,0.0,25.0
1641854,Craig Porter Jr.,51,5.59,23.86,-1.6,3.5000000000000004,13.8,20.1,56.39999999999999,116,228,50.9,118,45,40,CLE,61.0,50.0,33.300000000000004,0.0,46.2,40.699999999999996,2.3137254901960786,0.4117647058823529,0.29411764705882354,12.72549019607843
1641871,Duop Reath,68,9.07,26.19,-7.1,6.9,13.8,20.200000000000003,57.099999999999994,230,499,46.1,67,52,161,POR,66.0,40.6,38.1,52.0,50.0,33.7,0.9852941176470589,0.4852941176470588,0.5588235294117647,17.852941176470587
1641877,Nathan Mensah,25,1.32,24.59,-19.6,8.7,12.7,6.800000000000001,49.6,12,28,42.9,9,14,64,CHA,56.3,18.2,0.0,0.0,100.0,0.0,0.36,0.24,0.56,12.28
1641926,Dexter Dennis,4,5.5,24.79,-11.0,2.5,21.099999999999998,27.800000000000004,54.1,10,19,52.6,4,3,1,DAL,100.0,100.0,0.0,0.0,33.300000000000004,12.5,1.0,0.0,0.25,7.5
1641931,Onuralp Bitim,23,3.48,24.88,-8.5,2.1999999999999997,9.6,14.899999999999999,46.400000000000006,32,84,38.1,13,10,24,CHI,63.2,33.300000000000004,20.0,40.0,44.4,27.6,0.5652173913043478,0.13043478260869565,0.08695652173913043,11.652173913043478
1641970,Maozinha Pereira,7,6.86,19.48,2.7,7.7,20.599999999999998,14.299999999999999,60.9,18,35,51.4,2,5,10,MEM,66.7,25.0,50.0,50.0,0.0,33.300000000000004,0.2857142857142857,0.8571428571428571,0.5714285714285714,17.428571428571427
1641998,Trey Jemison III,25,6.84,27.26,-7.3,10.5,13.100000000000001,13.200000000000001,58.199999999999996,75,136,55.1,27,34,69,MEM,63.2,47.4,0.0,0.0,18.2,0.0,1.08,0.48,1.12,22.96
1642013,Malik Williams,7,2.71,25.47,-24.9,12.7,19.7,14.799999999999999,27.200000000000003,9,34,26.5,2,3,15,TOR,35.3,22.2,0.0,0.0,0.0,25.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,15.285714285714286
