Date,Close,High,Low,Open,Volume
2011-07-01,4.361068248748779,4.387988710484258,4.280307302715916,4.385296576475995,2067135
2011-07-04,4.414908409118652,4.414908409118652,4.3126117160460495,4.344916004254273,861819
2011-07-05,4.514512062072754,4.5414320798739825,4.428367741604723,4.441827530918589,4367944
2011-07-06,4.495668411254883,4.517204603108073,4.468747951851626,4.511820335558008,1645634
2011-07-07,4.414908409118652,4.5495089512259375,4.414908409118652,4.506437006121848,1172813
2011-07-08,4.3879876136779785,4.414907629511049,4.309918821167185,4.412215496175703,1825935
2011-07-11,4.186086177825928,4.38260403712922,4.175318521135905,4.334147386156448,1930626
2011-07-12,4.29376745223999,4.307227242302476,4.105325999629979,4.188778191207363,1468754
2011-07-13,4.239926815032959,4.3018428131738755,4.132246302714643,4.299151557940212,1639475
2011-07-14,4.038025856018066,4.226467314425069,4.038025856018066,4.18608618630129,1327797
2011-07-15,3.9034247398376465,4.081098555277872,3.8603527921376535,4.067637885412923,1324034
2011-07-18,3.733827829360962,3.9249605387603186,3.7284435619561775,3.922269283404974,1408881
2011-07-19,3.984185218811035,4.005721409728883,3.739211156913891,3.7661316151479594,2107506
2011-07-20,3.8522770404815674,4.046101452416002,3.8522770404815674,4.008413774893387,1002434
2011-07-21,3.8603522777557373,3.916884887787855,3.7930515724400498,3.900732086102236,949062
2011-07-22,4.011105537414551,4.011105537414551,3.852276683891306,3.865736034192773,1346614
2011-07-25,3.911501169204712,4.11878626393456,3.8630449532187088,3.8630449532187088,11707
2011-07-26,4.156473636627197,4.156473636627197,3.930343692352785,3.970724368924694,1321639
2011-07-27,4.021871566772461,4.118784393917522,3.919575791608325,4.118784393917522,1188209
2011-07-28,3.809203624725342,4.038025767040512,3.809203624725342,4.032641499629708,2379840
2011-07-29,3.7015233039855957,3.836123832004348,3.671910713514095,3.836123832004348,6702
2011-08-01,3.766131639480591,3.836124040829054,3.6288387508724096,3.768823773156095,897400
2011-08-02,3.763439893722534,3.8065127194497785,3.69883175306558,3.7661320276755306,1003802
2011-08-03,3.620762348175049,3.779592306113967,3.4134772779008187,3.7284435229970754,1806434
2011-08-04,3.3111813068389893,3.499622542631679,3.292336370788695,3.499622542631679,1521441
2011-08-05,3.187347888946533,3.378481239439372,2.990830271546588,3.2304200479227103,2343574
2011-08-08,2.9612176418304443,3.047362830575938,2.8535373636255508,2.8535373636255508,1377063
2011-08-09,3.015059232711792,3.076976119386824,2.807773915952526,2.9692949305916017,3084280
2011-08-10,3.02851939201355,3.02851939201355,2.877766049618534,2.9477584532865957,2914585
2011-08-11,3.3623290061950684,3.3623290061950684,2.990830776323997,3.0258274191930385,1719533
2011-08-12,3.5507700443267822,3.5642307130675825,3.254648507235122,3.3596377708515806,1636738
2011-08-15,3.6019184589385986,3.6315308309986887,3.4753941068981145,3.4753941068981145,840265
2011-08-16,3.537310838699341,3.580383006835629,3.373097689885294,3.513082510811716,899111
2011-08-17,3.5588462352752686,3.601918396419758,3.502313625772137,3.5373102644964,1021593
2011-08-18,3.5723063945770264,3.5723063945770264,3.2465722501399243,3.496930598843609,994907
2011-08-19,3.4565494060516357,3.5561541788608517,3.416169377619909,3.4807775109453747,1799591
2011-08-22,3.4403975009918213,3.5373103602608054,3.3838648899582013,3.461933691940484,805368
2011-08-23,3.424245834350586,3.4619337297488246,3.3838649269139394,3.4215537006592225,961720
2011-08-24,3.365020751953125,3.440397418465349,3.319256457078365,3.440397418465349,1008934
2011-08-25,3.3111813068389893,3.4915461414672673,3.2492642075260374,3.4107852040378392,750285
2011-08-26,3.203500270843506,3.321948889708782,3.176579810793364,3.2573407517702435,1362010
2011-08-29,3.2708003520965576,3.276184619462369,3.2035000842385584,3.219651788402191,2381208
2011-08-30,3.324640989303589,3.3650210202025543,3.230420478032461,3.2331126118444544,1745877
2011-08-31,3.4592416286468506,3.4727022972304806,3.3515613304733654,3.3515613304733654,3346692
2011-09-01,3.760746955871582,3.7688233560041575,3.583074277664128,3.701523095780323,5044330
2011-09-02,3.8226640224456787,3.8738123633572266,3.6073025639142404,3.717674767934404,3598156
2011-09-05,3.8065121173858643,3.8226640402020133,3.6611430553465407,3.8226640402020133,1852279
2011-09-06,3.9545726776123047,3.9545726776123047,3.6692188030531554,3.733827815808436,2082189
2011-09-08,3.9276528358459473,4.086482582464773,3.8603525647012447,3.9357292372890873,2270701
2011-09-09,3.8765039443969727,3.9411125045005133,3.7069070230919663,3.9276518388454873,1432830
2011-09-12,3.9168853759765625,3.9168853759765625,3.7338281725136944,3.7688241571669567,1568313
2011-09-13,3.8361241817474365,4.0003373152091575,3.7984360656000042,3.9249606437407567,1369879
2011-09-14,3.7688241004943848,3.9115010492589097,3.6665269645019762,3.89804125805939,2885504
2011-09-15,3.766131639480591,3.889964518471533,3.701523505483136,3.836124040829054,1289137
2011-09-16,3.714982509613037,3.844200083068361,3.688063371238016,3.7445950989327357,3229685
2011-09-19,3.723059892654419,3.760748013848342,3.6584519672192894,3.6880643447689687,1096861
2011-09-20,3.634222984313965,3.739211146183538,3.634222984313965,3.714982821677107,1535469
2011-09-21,3.5265417098999023,3.68806357588853,3.5050057392446377,3.650374803791498,1925152
2011-09-22,3.281569004058838,3.4457819182193345,3.1927325419110435,3.351561408100149,2283017
2011-09-23,3.2573401927948,3.3246404530240095,3.1469677748023654,3.268107847958819,2654910
2011-09-26,3.278877019882202,3.338100891509351,3.2304205859288064,3.335409635954553,1695926
2011-09-27,3.3623290061950684,3.3919416008350525,3.273492759382567,3.3515615684972895,1398617
2011-09-28,3.3111813068389893,3.365020907053711,3.2734925326722184,3.359637737544588,1271004
2011-09-29,3.2708003520965576,3.330025097252881,3.2708003520965576,3.3004127246747195,1662740
2011-09-30,3.1604278087615967,3.249264044977473,3.0958196768930963,3.249264044977473,3264924
2011-10-03,3.0204427242279053,3.173887308502271,3.017750810287455,3.136199415402227,1884781
2011-10-04,3.012367010116577,3.0635153591932918,2.977371245119775,2.9881386829636623,1586788
2011-10-05,3.0823593139648438,3.1254314793348397,2.9800632780396112,3.066207389192829,1009276
2011-10-06,3.122739553451538,3.1604274430244783,3.0123662613141486,3.149658909923483,1178971
2011-10-07,3.015059232711792,3.173887893740474,2.9827556007096265,3.122740421507015,1386985
2011-10-10,3.122739553451538,3.122739553451538,3.039286496133002,3.0419786294082507,1522126
2011-10-11,3.136199474334717,3.163119931765571,3.041978971260487,3.0985115805264773,1934732
2011-10-13,3.225036382675171,3.225036382675171,3.0742839079276916,3.1038954051603938,2498900
2011-10-14,3.2950282096862793,3.2950282096862793,3.168504084527335,3.203499843494322,2400367
2011-10-17,3.2169604301452637,3.2896440846966453,3.190040192111274,3.284260915436861,1792406
2011-10-18,3.2169604301452637,3.2896440846966453,3.190040192111274,3.284260915436861,1792406
2011-10-19,3.3515610694885254,3.4161691994442522,3.262724616315968,3.2842608060257077,3150995
2011-10-20,3.3569459915161133,3.3650212956793224,3.2950288850523677,3.3354097976041923,1968602
2011-10-21,3.3569459915161133,3.397325806133993,3.330025529539423,3.3569459915161133,1875886
2011-10-24,3.3757898807525635,3.408093513328431,3.35694604018661,3.370405612609731,1681557
2011-10-25,3.3757898807525635,3.408093513328431,3.35694604018661,3.370405612609731,1681557
2011-10-26,3.343484878540039,3.394633442100084,3.2627248208266364,3.3730972510404356,1481412
2011-10-27,3.3919413089752197,3.3919413089752197,3.311181251248699,3.3784815189408928,2149588
2011-10-28,3.486161947250366,3.5480779499300317,3.445781916861006,3.5130821870967077,3619026
2011-10-31,3.607302665710449,3.6207622357299627,3.4700100010160946,3.496930238988886,1938837
2011-11-01,3.445781707763672,3.499622403775956,3.3650207735386233,3.456549363875268,1136206
2011-11-03,3.5400023460388184,3.550769782303063,3.4861616513296023,3.4861616513296023,1747246
2011-11-04,3.4969303607940674,3.564230628690122,3.4323211286486384,3.537310389779644,1338745
2011-11-07,3.566922903060913,3.620762504658366,3.45385833435094,3.5319262617168152,2714440
2011-11-08,3.513082265853882,3.6342232380848043,3.4780856238889215,3.5453869935672437,4489741
2011-11-09,3.3919413089752197,3.4753941591382933,3.3677129842358,3.459241576667414,2569036
2011-11-10,3.4188616275787354,3.4942382980585633,3.3811737315123516,3.39732543601307,1286400
2011-11-11,3.190040349960327,3.3865571091920716,3.1092794122754057,3.3865571091920716,6343389
2011-11-14,3.0662078857421875,3.216961257504261,3.050056177941299,3.1981165370669773,3535547
2011-11-16,2.9746789932250977,3.0662073715582827,2.9612183240365866,3.0662073715582827,4137692
2011-11-17,2.9881386756896973,3.047363646042371,2.9639105681825426,2.993522943565489,3301189
2011-11-18,3.00429105758667,3.039286817585717,2.9908303897867463,3.0150587134796067,1602526
2011-11-21,2.82661771774292,3.001599166940057,2.82661771774292,3.001599166940057,2258384
2011-11-22,2.6893246173858643,2.8804579762247813,2.6893246173858643,2.8535377384474514,3064779
2011-11-23,2.648944616317749,2.686632510405522,2.5897198730346984,2.6839403768077683,2294308
2011-11-24,2.6920166015625,2.7404730268725865,2.6677884987008262,2.6677884987008262,1779063
2011-11-25,2.6839404106140137,2.7297047060714843,2.6650965731261516,2.6920168115090037,1267240
2011-11-28,2.7727768421173096,2.788929643757108,2.7323968142986,2.743165348725133,1571050
2011-11-29,2.7727768421173096,2.7808532429372086,2.727012547085334,2.7808532429372086,817685
2011-11-30,2.9342987537384033,2.9477583240380296,2.7808532843066947,2.7808532843066947,7386194
2011-12-01,3.1738874912261963,3.208884131160825,3.047363356592698,3.1227400254792883,9109833
2011-12-02,3.093127965927124,3.2465723549769425,3.0365951291610354,3.203500407570763,4074398
2011-12-05,3.015059232711792,3.1685047236272057,3.004291574964525,3.122740421507015,2731205
2011-12-06,2.9342987537384033,3.023134991930543,2.9342987537384033,3.0096745432838863,1994262
2011-12-07,2.893918752670288,2.958527784543534,2.883151093060675,2.9342996720745993,1333613
2011-12-08,2.799697160720825,2.9396821834469367,2.788929723918578,2.9262223933739167,1047937
2011-12-09,2.840078115463257,2.8696896102009224,2.8077736086495757,2.8669974764719637,907322
2011-12-12,2.8212332725524902,2.8400779882241682,2.786237511924762,2.8400779882241682,766365
2011-12-13,2.799697160720825,2.821233351845882,2.753933083960219,2.821233351845882,1046568
2011-12-14,2.6785571575164795,2.770085525982247,2.6785571575164795,2.762009125339835,2550903
2011-12-15,2.718937397003174,2.753933159575374,2.6812484027392096,2.70547672821352,2248805
2011-12-16,2.82661771774292,2.82661771774292,2.716245283346588,2.718937417124442,1182735
2011-12-19,2.7323973178863525,2.858922570221688,2.7162456112035245,2.8400785098492647,2666885
2011-12-20,2.7970054149627686,2.7970054149627686,2.7027848951030276,2.743165808029974,2060292
2011-12-21,2.638176202774048,2.7673933405479203,2.638176202774048,2.7673933405479203,2080136
2011-12-22,2.4362757205963135,2.681248722893938,2.430891452437543,2.681248722893938,5859962
2011-12-23,2.503575563430786,2.5304960212006957,2.401278658334797,2.4631955355361854,3575918
2011-12-26,2.5331883430480957,2.5547243156081563,2.500883615654306,2.5089600170895245,976432
2011-12-27,2.492807149887085,2.5547242496782556,2.4793475791095947,2.543955714709202,922034
2011-12-28,2.492807149887085,2.5008835511138754,2.4201237109945137,2.492807149887085,1933021
2011-12-29,2.5681838989257812,2.5681838989257812,2.444351013080358,2.503575761352093,1548469
2012-01-02,2.503575563430786,2.5547241257721582,2.503575563430786,2.5547241257721582,928192
2012-01-03,2.487423896789551,2.543955629263597,2.487423896789551,2.5304960589381826,2500269
2012-01-04,2.463195323944092,2.4954989482286853,2.438967221453859,2.4954989482286853,2032238
2012-01-05,2.441660165786743,2.4658882763238967,2.4362758972375884,2.4658882763238967,750970
2012-01-06,2.5089597702026367,2.5089597702026367,2.4093550011182434,2.4443507609462616,2062003
2012-01-09,2.484731674194336,2.506267644704372,2.4416595135875134,2.506267644704372,1454042
2012-01-10,2.449735164642334,2.525111833942186,2.449735164642334,2.484731804768836,1758878
2012-01-11,2.4901161193847656,2.4954992889469367,2.4497352110985946,2.4739633168967656,1894018
2012-01-12,2.517035484313965,2.517035484313965,2.490116123074964,2.5008835601490915,3386721
2012-01-13,2.5466482639312744,2.5466482639312744,2.4631960568678486,2.5143437516875333,2022658
2012-01-16,2.5466482639312744,2.5466482639312744,2.5466482639312744,2.5466482639312744,0
2012-01-17,2.592412233352661,2.5951043671858565,2.5627998591213763,2.584336710200166,1964839
2012-01-18,2.584336280822754,2.600488202791256,2.562799433322228,2.5924118026335328,4023763
2012-01-19,2.6031806468963623,2.611255950084284,2.5574163501540665,2.5843365892927,1550864
2012-01-20,2.6193323135375977,2.6220244472061265,2.5843365521275516,2.5870278074490436,2506427
2012-01-23,2.6247165203094482,2.6327920427816562,2.6031805493919524,2.6247165203094482,1314112
2012-01-24,2.584336280822754,2.622024171944837,2.584336280822754,2.622024171944837,1057858
2012-01-26,2.718937397003174,2.718937397003174,2.600488562149852,2.600488562149852,5809327
2012-01-27,2.783545732498169,2.821233631529699,2.7216297258424693,2.7216297258424693,3340192
2012-01-30,2.6920166015625,2.7512406822124613,2.6677884987008262,2.737780893450879,3070938
2012-01-31,2.6974010467529297,2.7350889408680374,2.6839403787543974,2.713552970004154,2364102
2012-02-01,2.7727768421173096,2.7996970802498695,2.7243212918257176,2.7350889479052336,2961799
2012-02-02,2.82661771774292,2.853537957587615,2.7970051245336025,2.805081525867163,2259411
2012-02-03,2.7404727935791016,2.9342982587325572,2.6058722823808074,2.848153070785705,16824128
2012-02-06,2.6247165203094482,2.7512408709682763,2.608563718670998,2.7512408709682763,7669133
2012-02-07,2.673172950744629,2.6812482536355224,2.61394798764454,2.624716522077427,3836277
2012-02-08,2.657020092010498,2.705476519636637,2.654328836807114,2.678557160413558,2277543
2012-02-09,2.6650967597961426,2.6731731612568237,2.611256059672546,2.6650967597961426,5253370
2012-02-10,2.6893246173858643,2.7243212558765206,2.5708757907523627,2.635484141831204,3753482
2012-02-13,2.6893246173858643,2.6893246173858643,2.6893246173858643,2.6893246173858643,0
2012-02-14,2.662405014038086,2.708169319371435,2.654329489747433,2.6758656851011984,2891320
2012-02-15,2.7458574771881104,2.7700855816686523,2.6650965433549603,2.6650965433549603,3559154
2012-02-16,2.7081687450408936,2.759317088365481,2.7081687450408936,2.737781117165726,2535166
2012-02-17,2.7458574771881104,2.759317047262292,2.713552971902798,2.7458574771881104,3101729
2012-02-23,3.001598834991455,3.012366490564996,2.8077733491316907,2.8400778529595194,6977351
2012-02-24,3.1496593952178955,3.246572035911183,3.015058859144778,3.015058859144778,11101358
2012-02-27,3.1631205081939697,3.1819643487387035,3.01505928286298,3.122740473449325,3168102
2012-02-28,3.157735586166382,3.1685041202100175,3.0985115035540893,3.1631198531881997,1854674
2012-02-29,3.190040349960327,3.1981158728032324,3.1227400809253423,3.149659441944338,1735271
2012-03-01,3.168504238128662,3.208884046427601,3.149659302850969,3.176579541028186,1285715
2012-03-02,3.222343921661377,3.2708003516664657,3.1792717590213915,3.203500083817316,2121191
2012-03-05,3.176579475402832,3.233112303787201,3.106587077174804,3.2034999326106504,1386985
2012-03-06,3.136199474334717,3.1469680086458616,2.9935225431411028,3.1200477708017593,1544022
2012-03-07,3.225036382675171,3.2304206505867614,3.1038954051603938,3.1038954051603938,3304611
2012-03-08,3.3919413089752197,3.4430896529568136,3.2977205828673326,3.2977205828673326,7102912
2012-03-09,3.3165643215179443,3.4619333776368264,3.308488799612257,3.391940982994933,4200985
2012-03-12,3.243880271911621,3.330025485596103,3.233112833858115,3.3165650351985945,2490005
2012-03-13,3.243880271911621,3.3273333515992443,3.243880271911621,3.284261403517361,2993959
2012-03-14,3.203500270843506,3.2788769441409387,3.130815731385797,3.260032885609967,2862240
2012-03-15,3.136199474334717,3.230420196995699,3.1254311596103244,3.163119931765571,943246
2012-03-16,3.0958197116851807,3.2115761871361443,3.0958197116851807,3.1361995200733577,1428383
2012-03-19,3.0958197116851807,3.0958197116851807,3.0958197116851807,3.0958197116851807,0
2012-03-20,3.122739553451538,3.1388912551693955,3.033902229582504,3.085050785531689,1012013
2012-03-21,3.1173558235168457,3.1361996617536954,3.098511765693231,3.1227400909941814,1602526
2012-03-22,3.1173558235168457,3.1361996617536954,3.098511765693231,3.1227400909941814,1602526
2012-03-23,3.214268445968628,3.2277282362311914,3.006983372024584,3.066207239692212,8984614
2012-03-26,3.2869529724121094,3.305797030062143,3.2250360928607433,3.227728226574613,2433896
2012-03-27,3.203500270843506,3.3730974563825695,3.198116003164059,3.2896443815659664,2812973
2012-03-28,3.1442761421203613,3.2277283375580303,3.090435661859332,3.2088842792600554,2395235
2012-03-29,3.1281235218048096,3.1442761048652748,3.036594926032311,3.141583971090736,2803394
2012-03-30,3.219651699066162,3.2573404716472867,3.1038950044086158,3.1550435666837577,1868017
2012-04-02,3.321948766708374,3.3919413893215453,3.203500152228845,3.2627248986421398,2704519
2012-04-03,3.3381006717681885,3.3650209110812974,3.23580464072543,3.3111813108021346,1762299
2012-04-04,3.324640989303589,3.3838650785394258,3.2627249858425293,3.2627249858425293,886452
2012-04-05,3.2358040809631348,3.3596371603815305,3.2358040809631348,3.3111807380004192,1105414
2012-04-09,3.1388919353485107,3.23849693555544,3.120048096272057,3.23849693555544,1719191
2012-04-10,3.1738874912261963,3.192732427001505,3.058130793387644,3.192732427001505,1153312
2012-04-11,3.1200480461120605,3.2277283482298293,3.095819939707878,3.2277283482298293,1187867
2012-04-12,3.2708003520965576,3.276184619462369,3.136199596793799,3.136199596793799,1001407
2012-04-13,3.303105115890503,3.3542536835727645,3.206192467898363,3.2681084732179495,736943
2012-04-16,3.365020751953125,3.365020751953125,3.3004126198304395,3.356945449094738,1950127
2012-04-17,3.3919413089752197,3.4323211182517204,3.3434848790831397,3.3784815189408928,1511177
2012-04-18,3.3704051971435547,3.3784815983622343,3.2465720956193924,3.3784815983622343,1756141
2012-04-19,3.3165643215179443,3.448473588896044,3.2842606967880226,3.3784811942541504,1941916
2012-04-20,3.211576223373413,3.351561244197045,3.181963851185529,3.3192565187749787,1393143
2012-04-23,3.0958197116851807,3.1900402161335317,3.058130719393522,3.1900402161335317,2019579
2012-04-24,3.0635149478912354,3.122739910436641,3.060822814308227,3.095819672540322,1207026
2012-04-25,3.068899631500244,3.1550439652845577,2.9639105796644394,3.085051556843064,1665135
2012-04-26,2.9612176418304443,3.068898798382228,2.9369904191535565,3.068898798382228,1816697
2012-04-27,3.0554392337799072,3.0554392337799072,2.9450667825682837,2.9692951119130906,1404434
2012-04-30,3.0635149478912354,3.106587108938593,3.0150587392646138,3.0527475114929645,1018514
2012-05-02,3.0675206184387207,3.1106490980906414,3.0190010513460757,3.0567391031788853,1018514
2012-05-03,3.253512144088745,3.2750764909262293,3.148386722814452,3.151082376106058,1846463
2012-05-04,3.285858631134033,3.3694196935432625,3.2103834280665575,3.264294287400469,2362049
2012-05-07,3.369420289993286,3.38828898416336,3.210383996364201,3.210383996364201,1539574
2012-05-08,3.3155107498168945,3.3397705341615436,3.242731176909069,3.2912507455983673,554931
2012-05-09,3.355943202972412,3.364030163308773,3.2265568946892755,3.283163638179117,1267583
2012-05-10,3.3289871215820312,3.3694199392198536,3.307422996149958,3.3667242861197035,497111
2012-05-11,3.242730140686035,3.345159893203306,3.1969060205120825,3.345159893203306,1147838
2012-05-14,3.072911500930786,3.20768822856859,3.0513473740229493,3.20768822856859,1873833
2012-05-15,2.7629246711730957,3.045956183809877,2.7009277214920773,3.045956183809877,4934849
2012-05-16,2.7629246711730957,2.7629246711730957,2.7629246711730957,2.7629246711730957,0
2012-05-17,2.6038882732391357,2.7386647807736373,2.6038882732391357,2.673972180286427,942561
2012-05-18,2.4232876300811768,2.6577991305296345,2.393636323602879,2.64162543078148,4524296
2012-05-21,2.4232876300811768,2.4232876300811768,2.4232876300811768,2.4232876300811768,0
2012-05-22,2.4394607543945312,2.54728184154861,2.4340694471818805,2.4798935796246107,3111651
2012-05-23,2.466416120529175,2.469111774058383,2.3181613328908255,2.4259824169603563,1977155
2012-05-24,2.3451170921325684,2.4879805790143315,2.3073788205544306,2.4852849253662157,1632975
2012-05-25,2.4745020866394043,2.4960662145017523,2.3235525319814165,2.3235525319814165,2285755
2012-05-28,2.6092796325683594,2.6146698398682493,2.474502022938963,2.474502022938963,2241962
2012-05-29,2.6011924743652344,2.6604937649731535,2.536499877498996,2.5742368225689507,1083518
2012-05-30,2.544586181640625,2.595801621169171,2.4906761878817605,2.544586181640625,1030146
2012-05-31,2.5149354934692383,2.5850193955211416,2.4502420180978404,2.506848534205533,1954917
2012-06-01,2.4259822368621826,2.4933715912248413,2.3990276824358774,2.463720284100225,960352
2012-06-04,2.41520094871521,2.4879805171710814,2.41520094871521,2.439460731575879,1208737
2012-06-05,2.3990278244018555,2.466416083383092,2.3774628163668368,2.452938035813902,1855358
2012-06-06,2.452937602996826,2.485284339783322,2.4071134806407755,2.4071134806407755,970958
2012-06-08,2.4637203216552734,2.48798032249151,2.4286779272121617,2.4394605406928846,743443
2012-06-11,2.5418903827667236,2.5418903827667236,2.4745021248609884,2.4933716989801007,2237172
2012-06-12,2.649712324142456,2.649712324142456,2.5365001572054267,2.539195590757991,850187
2012-06-13,2.647017240524292,2.7548383347362373,2.609280066430298,2.647017240524292,890216
2012-06-14,2.668581008911133,2.692840790291247,2.6281481865268432,2.6281481865268432,535429
2012-06-15,2.7090137004852295,2.7090137004852295,2.6200610997621165,2.6982319668348653,821106
2012-06-18,2.7090137004852295,2.7090137004852295,2.7090137004852295,2.7090137004852295,0
2012-06-19,2.75483775138855,2.75483775138855,2.682059072394513,2.722491891709479,789972
2012-06-20,2.692840814590454,2.762924725820463,2.644321251392403,2.757533638812473,952141
2012-06-21,2.5931057929992676,2.6739723173106196,2.590410139581092,2.6658853570560925,337680
2012-06-22,2.5931057929992676,2.72249209997312,2.574237098567443,2.6631897036379164,1206342
2012-06-25,2.57423734664917,2.6281484413434857,2.506849082934425,2.5850199613610036,1164602
2012-06-26,2.479893922805786,2.6281487352017163,2.479893922805786,2.6038889487569215,1558391
2012-06-27,2.3990278244018555,2.560759997754995,2.3990278244018555,2.50684890684752,995933
2012-06-28,2.3990278244018555,2.434069340889064,2.35320281446478,2.4125052123494743,1446173
2012-06-29,2.5338046550750732,2.547281823642629,2.4529381256878944,2.4691118273382875,1206342
2012-07-02,2.5257177352905273,2.558064479494516,2.493371870582014,2.547281864970072,622330
2012-07-03,2.6011924743652344,2.617365293771052,2.466415754500611,2.496065960056915,1164944
2012-07-04,2.6146697998046875,2.6281480662709473,2.5553685055869204,2.5877152457367383,369840
2012-07-05,2.57423734664917,2.625452787665527,2.54458625556099,2.5904103892214305,669543
2012-07-06,2.5877153873443604,2.603888428493545,2.520326250063735,2.5338045172675665,736258
2012-07-10,2.5338046550750732,2.6173657386803026,2.520326387138191,2.582324220909196,413290
2012-07-11,2.4475467205047607,2.5338045536126255,2.401722590219108,2.5257175931743263,638752
2012-07-12,2.4852845668792725,2.4879802201385566,2.38824500727413,2.4259821740395644,469399
2012-07-13,2.536499500274658,2.544585359090481,2.4798927718452255,2.4825884245734917,490953
2012-07-16,2.536499500274658,2.536499500274658,2.536499500274658,2.536499500274658,0
2012-07-17,2.469111442565918,2.4960659953744497,2.428677744425557,2.4664157893986167,1019882
2012-07-18,2.520326614379883,2.5284135758711614,2.4637207423014376,2.4691120499622903,424238
2012-07-19,2.6227567195892334,2.6416254128581786,2.5068486868496818,2.5230217268665847,4208854
2012-07-20,2.625452756881714,2.641625799264343,2.574237316465865,2.6119744886499565,586064
2012-07-23,2.6011924743652344,2.6119739875127332,2.501457266315234,2.5607596562922925,716415
2012-07-24,2.490675926208496,2.5742370014151525,2.4610246192230156,2.5715413480987115,671596
2012-07-25,2.479893922805786,2.52032675363118,2.4125056515562324,2.4987624012918523,743443
2012-07-26,2.5984973907470703,2.611974559977511,2.4664162950634783,2.509544775718021,888847
2012-07-27,2.6820590496063232,2.7144049090105664,2.568845793268563,2.6011925321681373,1247055
2012-07-30,2.719796895980835,2.762925159059752,2.6658857975735817,2.6928412368402643,625409
2012-07-31,2.7629246711730957,2.7979672857165583,2.703623374879682,2.719796415709913,761234
